class_label,class_name,fpr,tpr
2,Glioma,0.7268518518518519,0.6779026217228464
2,Glioma,0.7268518518518519,0.6816479400749064
2,Glioma,0.7337962962962963,0.6816479400749064
2,Glioma,0.7337962962962963,0.6853932584269663
2,Glioma,0.7407407407407407,0.6853932584269663
2,Glioma,0.7407407407407407,0.700374531835206
2,Glioma,0.7546296296296297,0.700374531835206
2,Glioma,0.7546296296296297,0.704119850187266
2,Glioma,0.7569444444444444,0.704119850187266
2,Glioma,0.7569444444444444,0.7153558052434457
2,Glioma,0.7592592592592593,0.7153558052434457
2,Glioma,0.7592592592592593,0.7228464419475655
