class_label,class_name,recall,precision
1,Meningioma,0.532520325203252,0.42671009771986973
1,Meningioma,0.532520325203252,0.42810457516339867
1,Meningioma,0.532520325203252,0.42950819672131146
1,Meningioma,0.532520325203252,0.4309210526315789
1,Meningioma,0.532520325203252,0.43234323432343236
1,Meningioma,0.5284552845528455,0.4304635761589404
1,Meningioma,0.524390243902439,0.42857142857142855
1,Meningioma,0.524390243902439,0.43
1,Meningioma,0.524390243902439,0.431438127090301
1,Meningioma,0.524390243902439,0.43288590604026844
1,Meningioma,0.524390243902439,0.43434343434343436
1,Meningioma,0.524390243902439,0.4358108108108108
1,Meningioma,0.5203252032520326,0.43389830508474575
1,Meningioma,0.516260162601626,0.43197278911564624
1,Meningioma,0.5121951219512195,0.4300341296928328
1,Meningioma,0.5121951219512195,0.4315068493150685
1,Meningioma,0.508130081300813,0.42955326460481097
1,Meningioma,0.508130081300813,0.43103448275862066
1,Meningioma,0.508130081300813,0.43252595155709345
1,Meningioma,0.508130081300813,0.4340277777777778
1,Meningioma,0.5040650406504065,0.43205574912891986
1,Meningioma,0.5040650406504065,0.43356643356643354
1,Meningioma,0.5040650406504065,0.43508771929824563
1,Meningioma,0.5040650406504065,0.43661971830985913
1,Meningioma,0.5,0.43462897526501765
1,Meningioma,0.4959349593495935,0.4326241134751773
1,Meningioma,0.491869918699187,0.4306049822064057
1,Meningioma,0.491869918699187,0.43214285714285716
1,Meningioma,0.4878048780487805,0.43010752688172044
1,Meningioma,0.483739837398374,0.42805755395683454
1,Meningioma,0.483739837398374,0.4296028880866426
1,Meningioma,0.4796747967479675,0.427536231884058
1,Meningioma,0.4796747967479675,0.4290909090909091
1,Meningioma,0.4796747967479675,0.4306569343065693
1,Meningioma,0.47560975609756095,0.42857142857142855
1,Meningioma,0.47560975609756095,0.43014705882352944
1,Meningioma,0.47560975609756095,0.4317343173431734
1,Meningioma,0.47560975609756095,0.43333333333333335
1,Meningioma,0.47560975609756095,0.4349442379182156
1,Meningioma,0.47560975609756095,0.43656716417910446
1,Meningioma,0.4715447154471545,0.4344569288389513
1,Meningioma,0.4715447154471545,0.43609022556390975
1,Meningioma,0.4715447154471545,0.4377358490566038
1,Meningioma,0.4715447154471545,0.4393939393939394
1,Meningioma,0.46747967479674796,0.4372623574144487
1,Meningioma,0.4634146341463415,0.4351145038167939
1,Meningioma,0.4634146341463415,0.4367816091954023
1,Meningioma,0.4634146341463415,0.43846153846153846
1,Meningioma,0.45934959349593496,0.4362934362934363
1,Meningioma,0.45934959349593496,0.437984496124031
1,Meningioma,0.45934959349593496,0.4396887159533074
1,Meningioma,0.45528455284552843,0.4375
1,Meningioma,0.45121951219512196,0.43529411764705883
1,Meningioma,0.44715447154471544,0.4330708661417323
1,Meningioma,0.44715447154471544,0.43478260869565216
1,Meningioma,0.44715447154471544,0.4365079365079365
1,Meningioma,0.44308943089430897,0.4342629482071713
1,Meningioma,0.44308943089430897,0.436
1,Meningioma,0.44308943089430897,0.43775100401606426
1,Meningioma,0.44308943089430897,0.43951612903225806
1,Meningioma,0.44308943089430897,0.44129554655870445
1,Meningioma,0.44308943089430897,0.44308943089430897
1,Meningioma,0.44308943089430897,0.4448979591836735
1,Meningioma,0.44308943089430897,0.44672131147540983
1,Meningioma,0.44308943089430897,0.448559670781893
1,Meningioma,0.44308943089430897,0.45041322314049587
1,Meningioma,0.44308943089430897,0.45228215767634855
1,Meningioma,0.44308943089430897,0.45416666666666666
1,Meningioma,0.44308943089430897,0.4560669456066946
1,Meningioma,0.44308943089430897,0.4579831932773109
1,Meningioma,0.43902439024390244,0.45569620253164556
1,Meningioma,0.43902439024390244,0.4576271186440678
1,Meningioma,0.43902439024390244,0.4595744680851064
1,Meningioma,0.43902439024390244,0.46153846153846156
1,Meningioma,0.43902439024390244,0.463519313304721
1,Meningioma,0.4349593495934959,0.46120689655172414
1,Meningioma,0.4349593495934959,0.46320346320346323
